text,label,type
"凭此短信交DIGIT元送智能手机一台。度纯粮老窖一箱超值话费前在DIGIT名再赠食用油十斤大同路鸿运手机旗舰店中移动通信店营业厅办理即可！",0,normal
"我是你的宝贝女儿。我们学校最近有一个特别棒的培训班，我觉得参加的话会对我的学习很有帮助。但是这个培训需要支付一些费用。所以希望你能帮我把这个钱转到账户XXXXX，以便我能够顺利地报名并开始学习。",8,fake_beg
"短融网定于x月x日在新区桃花庄园举办大型酒会，同行交流会。做车贷的，房贷的，信用贷的，卖二手车的",0,normal
"尊敬的客户，您好！感谢您对我们凯兴电信服务点的关注和支持。我们很高兴地宣布，“五一提前放价寸g双模智能机”促销活动正在火热进行中！只需DIGIT元即可拥有这款高品质的手机机会难得哦~快来抢购吧！我们的地址是PLACE（请在此处填写具体地点），位于凯兴东方名仕宾馆隔壁。如有任何疑问或需要更多信息详询PHONEPLACE电信分公司我们将竭诚为您服务谢谢您的信任与支持祝您生活愉快工作顺利",0,normal
"你好，我们是XX贷后管理中心。国家正清理学生网贷，你的账户需紧急处理。转账到对公账户即可注销，否则征信受损。",7,fake_credit
"您好，我是XXX，现在因在外和他人打架被带到了公安机关。我需要您立即到中国工商银行转账XX元作为保释金才能出来，否则后果自负！",8,fake_beg
"客服你好，我订单尾号7788的快递显示已签收，但我没收到，能帮我查一下吗？",0,normal
"芜湖市社保局提醒您，您的医保账户涉嫌诈骗行为。根据规定，我们将冻结该账号并将此事转交给上海市嘉定区公安局处理。请添加我们的联系方式以便进一步沟通和调查。稍后将发送一个链接请您点击并进入“中华人民共和国最高人民检察院”官方网页进行登记和配合我们后续的案件办理谢谢！",1,fake_public_security
"请问这款手机壳，iPhone 15 Pro Max能用吗？",0,normal
"新年即将来临，在Levi's旗舰店憧憬幸福新的一年。为了打造百般造型和表达心意，天猫跨年狂欢购活动正在进行中！最后机会哦!欢迎选购Digi减数字系列商品.祝你购物愉快!。,0
“淘宝妞两三月日零点发布春装新品海量抢购！低至折更有神秘惊喜款高端系列预览。快来参与吧！”,0
错过年中大促？莫要急，访问URL享受暑期放价折起！满DIGIT减DIGIT，陪你在炎热的夏天酷过。",0,normal
"尊敬的用户，我们很高兴向您推荐我们的特价省内流量！原价DIGIT元的g流量现只需元。数量有限，赶快回复td抢购吧！订购立即生效并当月有效，每月仅限订购一次。请注意不再接收其他信息或请求的TD退定指令。如有任何疑问或其他需求欢迎随时联系客服热线10086（中国移动）。期待您的光临！",0,normal
"养生品牌哪家强？芸禧国际旗下-御花缘；传承千年宫廷养生文化，首创美容养生合一的专业了尘该品牌，养生、养心、养身、养颜，一年四季，养疗同步，一步到位！宫廷特色，千家养生会所主打品牌；上市以来，xxx%满意度，x投诉；有实力就是任性，芸禧国际xx年来为全球xxxx家品牌商提供研发、生产；xxxx年御花缘全球战略合伙人财富论坛即将于x月xx日（美博会期间）在广州盛大举行！现场邀请亚洲女性攻心营销首脑人物天元老师深度分享如何让客户疯狂花钱，同时邀请到xxx家大中型美容院业绩总顾问陈红老师为大家分享如何通过【业绩王】系统xx天，不打折、不促销、不做活动让业绩提升x-x倍",0,normal
"NAMEPLACE:请问紫金医药在哪里？我想购买一些中秋好礼。购物博饼送电磁炉吗?NAME买一赠一是真的吗厚物堂精选中药五瓶折多少呢保健品礼盒打折详情可以咨询电话号码是多少呀",0,normal
"中国平安人寿保险股份有限公司，做综合金融，不单单是卖保险，还卖二手房，车，办车险，办贷款，信用卡，银行理财等等多的很",0,normal
"想赚点奶茶钱吗？帮忙给短视频点个赞，截图给我立马返现，试试又不亏。",2,fake_part_time
"会议资料我已经打印好放在你桌上了，一共五份。",0,normal
"三盛PLACE礼献女人节，健康义诊送体检。居所通透地铁直达和平易近人的园林景观令人心旷神怡！月供返租金修补服务贴心的物业让您无后顾之忧；更有公交直达到达地铁站的便捷交通方式助您轻松出行!欢迎致电咨询幸福NAMEHOTLINE.",0,normal
"妈，我晚上加班不回来吃饭了，你们先吃不用等我。",0,normal
"您好，这里是快递公司客服。非常抱歉告诉您一个不幸的消息，由于一些原因导致你的快件在运输过程中丢失了。为了补偿给您带来的不便和损失，我们愿意提供相应的理赔服务来解决问题。首先需要添加我们的QQ好友进行指导如何申请赔偿金操作流程比较复杂一点不过不用担心我们会一步一步教给你如果方便的话请你打开支付平台接下来会提示你输入一串数字字母但是只需要输入数字就可以了点击确认之后就会自动退回到原来的账户中这个过程可能需要一段时间请耐心等待哦另外如果你还有其他疑问或者问题的话可以随时联系我",5,fake_after_sale
"抖音快手点赞兼职，操作简单，佣金秒到。垫付越多，返利比例越高哦。",2,fake_part_time
"尊敬的客户，您好！感谢您一直以来对我们公司的支持与信任。为了回馈您的忠诚度并提升星级客户的体验感，我们特地为您推出了一项升级合约活动：最高可获赠上万积分、和包电子券等丰厚福利。这些积分可以兑换购机款或本地联盟商户购物消费抵扣现金使用哦~截至DIGIT年月DIGIT日为止，您已拥有DIGIT分积分的累积是根据话费消费按倍进行的计算方式得到的.同样的花费下，您的支持将获得更多的回报!赶快转发给小伙伴们吧详询:DIGIT",0,normal
"您好！我是您的老家的公安机关的工作人员。我接到报告说您的一张卡涉嫌洗钱活动，我们需要进一步了解情况并调查此事。请您配合我们的工作安排一下时间到我们派出所来一趟好吗？我们会给您解释清楚具体情况和需要协助的事项；如果您不方便前往就近开房关好门锁不要让其他人知道电话一律不准接听以免泄露机密信息然后去外面找一个安全的房间继续和我联系我们将尽快与您取得联络并提供帮助和支持请保持冷静并与警方合作以解决这个问题谢谢您的支持理解!",1,fake_public_security
"内部消息，平台漏洞，跟着老师操作稳赚不赔，日收益10%起，名额有限，速加VX下载专属APP。",4,fake_investment
"尊敬的客户，我们很高兴向您推荐一款特价移动手机优惠活动！只需预存DIGIT元话费并办理相应套餐，即可享受以下福利：赠送分钟通话、上网流量（DIGITm）、短信数量包以及NAME品牌手机的超值折扣。机会难得，办完为止哦~欢迎来电详询我们的专业移动客服经理NAMECELLPHONE。不要错过这个绝佳的机会啦！",0,normal
"尊敬的用户，您好！这里是快手商场客服。我们发现您购买了一个代理商品并且设置为了代扣服务。现在我们将取消该项业务并返还您的转账金额至微信个人管理账户中作为补偿金来诱导使用信用快贷进行消费共计91419.05元请您放心我们会尽快处理此事",5,fake_after_sale
"你好，我是公安局的民警。我怀疑你的身份信息被冒用了，现在在武汉建行涉嫌洗黑钱活动。为了调查情况，我们需要你开通网银以便我们进行转账操作和验证相关信息。请你在江苏或江南地区的银行开设一个网上银行业务并告诉我们相关的账户信息和密码等数据以方便我们的工作顺利进行下去吧！",1,fake_public_security
"“售房部现有一批特价房源！余席不多赶快抢购。首付仅需三万元即可购买两室房屋；五万则可购置豪华的三居套房。”（请注意，“车位”在此处被翻译为'房产'，因为您没有明确指出它是指停车位的含义。）请问您需要具体地址吗？如锦汇广场对面。（电话）",0,normal
"我哥行jeep专修业务内容；钣金烤漆保养、疑难故障处理、疑难保险处理、疑难车辆违章处理、落户二手车买卖我哥行终身为jeep客户免费划",0,normal
"尊敬的客户，您的顺丰快递已到达[具体地址]，请凭取件码前往领取。如有疑问联系电话13xxxxxxxxx.谢谢配合！",0,normal
"[玫瑰][爱心]了，所以凡在中国太平购买车险的享受该有的折扣[强]外还可额外领取xxx元加油卡[强][强]！先到先得",0,normal
"你好，我是某公安局的工作人员。我们发现有人冒用了你的身份信息进行洗钱活动。我们需要确认一下你是否被盗用身份证件了？如果情况属实的话需要配合我们的调查工作。同时我们会保护您的隐私和安全不会受到任何影响！请添加这个QQ群号：公务、档案科、风姿花坛；进群后会有专门的人员与你对接处理此事并发布相关的案件信息和证据材料给你查看以便你能够更好地了解自己的具体情况以及如何消除不良记录等等问题……现在请你先提供一张银行卡的信息给我们看一下好吗?这张卡是用于接收涉案资金的流水证明的并且会及时返还给你的账户中去的!",1,fake_public_security
